Date,open,high,low,Close,adjclose,volume,ticker
1996-02-01,57.5,57.8125,57.21875,57.625,23.700969696044922,15840.0,IDBI.NS
1996-02-02,57.625,60.625,58.125,59.75,24.57497787475586,19360.0,IDBI.NS
1996-02-05,59.75,62.46875,59.40625,60.625,24.934852600097656,30080.0,IDBI.NS
1996-02-06,60.625,63.75,60.1875,63.25,26.01451301574707,90400.0,IDBI.NS
1996-02-07,63.25,64.375,61.875,64.15625,26.38724136352539,69280.0,IDBI.NS
1996-02-08,64.15625,67.71875,63.8125,67.53125,27.775367736816406,72480.0,IDBI.NS
1996-02-09,67.53125,80.625,69.375,78.21875,32.171104431152344,213600.0,IDBI.NS
1996-02-12,78.21875,79.375,71.875,73.5,30.230304718017578,317120.0,IDBI.NS
1996-02-13,73.5,75.9375,71.25,74.1875,30.51306915283203,310720.0,IDBI.NS
1996-02-14,74.34375,79.375,74.34375,76.21875,31.3485107421875,169280.0,IDBI.NS
1996-02-15,76.21875,76.25,74.4375,75.0625,30.87295150756836,92480.0,IDBI.NS
1996-02-16,75.0625,74.71875,72.5625,73.5625,30.25600814819336,105600.0,IDBI.NS
1996-02-19,73.5625,74.1875,72.625,73.875,30.384536743164062,121120.0,IDBI.NS
1996-02-20,73.875,73.75,68.78125,70.25,28.89358139038086,146080.0,IDBI.NS
1996-02-21,70.25,70.25,70.25,70.25,28.89358139038086,0.0,IDBI.NS
1996-02-22,70.25,71.71875,70.0,71.21875,29.292034149169922,51680.0,IDBI.NS
1996-02-23,71.21875,72.1875,70.625,70.90625,29.163501739501953,87680.0,IDBI.NS
1996-02-26,70.90625,72.1875,71.3125,71.9375,29.587650299072266,62400.0,IDBI.NS
1996-02-27,71.9375,72.1875,71.25,71.65625,29.471973419189453,83840.0,IDBI.NS
1996-02-28,71.65625,72.1875,71.25,71.5,29.40770721435547,92480.0,IDBI.NS
1996-02-29,71.5,71.5625,68.8125,69.53125,28.597965240478516,105440.0,IDBI.NS
1996-03-01,69.53125,69.5625,68.125,69.1875,28.45658302307129,48000.0,IDBI.NS
1996-03-04,69.1875,69.8125,67.84375,68.09375,28.00672721862793,66720.0,IDBI.NS
1996-03-05,68.09375,68.09375,68.09375,68.09375,28.00672721862793,0.0,IDBI.NS
1996-03-06,68.09375,68.71875,67.25,67.75,27.86534881591797,19360.0,IDBI.NS
1996-03-07,67.75,68.59375,67.03125,67.09375,27.59542465209961,21760.0,IDBI.NS
1996-03-08,66.875,67.125,65.46875,66.28125,27.26125144958496,12800.0,IDBI.NS
1996-03-11,66.28125,65.9375,65.09375,65.875,27.094160079956055,100960.0,IDBI.NS
1996-03-12,65.875,66.25,64.375,64.46875,26.515783309936523,43200.0,IDBI.NS
1996-03-13,64.46875,66.25,64.0625,66.09375,27.184133529663086,40160.0,IDBI.NS
1996-03-14,66.09375,69.21875,66.59375,66.90625,27.518312454223633,52320.0,IDBI.NS
1996-03-15,66.90625,66.90625,65.625,65.6875,27.017044067382812,49920.0,IDBI.NS
1996-03-18,65.6875,65.9375,63.125,63.34375,26.053068161010742,43200.0,IDBI.NS
1996-03-19,63.34375,63.75,61.90625,62.4375,25.680334091186523,59680.0,IDBI.NS
1996-03-20,62.4375,62.4375,62.4375,62.4375,25.680334091186523,0.0,IDBI.NS
1996-03-21,62.4375,65.71875,63.71875,65.03125,26.747133255004883,53600.0,IDBI.NS
1996-03-22,65.03125,65.59375,63.15625,63.65625,26.181596755981445,46880.0,IDBI.NS
1996-03-25,63.65625,64.46875,63.8125,64.34375,26.464366912841797,37600.0,IDBI.NS
1996-03-26,64.34375,66.25,63.15625,65.5,26.939924240112305,35360.0,IDBI.NS
1996-03-27,65.5,67.15625,64.78125,66.0,27.14557647705078,56480.0,IDBI.NS
1996-03-28,66.0,68.28125,66.65625,67.53125,27.775367736816406,58720.0,IDBI.NS
1996-03-29,67.53125,68.0625,66.59375,66.75,27.45404815673828,33280.0,IDBI.NS
1996-04-01,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-02,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-03,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-04,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-05,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-08,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-09,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-10,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-11,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-12,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-15,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-16,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-17,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-18,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-19,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-22,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-23,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-24,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-25,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-26,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-29,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-04-30,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-01,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-02,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-03,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-06,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-07,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-08,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-09,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-10,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-13,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-14,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-15,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-16,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-17,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-20,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-21,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-22,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-23,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-24,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-27,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-28,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-29,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-30,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-05-31,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-03,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-04,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-05,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-06,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-07,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-10,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-11,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-12,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-13,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-14,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-17,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-18,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-19,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-20,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-21,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-24,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-25,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-26,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-27,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-06-28,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-01,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-02,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-03,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-04,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-05,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-08,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-09,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-10,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-11,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-12,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-15,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-16,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-17,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-18,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-19,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-22,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-23,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-24,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-25,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-26,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-29,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-30,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-07-31,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-01,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-02,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-05,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-06,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-07,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-08,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-09,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-12,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-13,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-14,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-15,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-16,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-19,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-20,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-21,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-22,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-23,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-26,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-27,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-28,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-29,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-08-30,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-02,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-03,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-04,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-05,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-06,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-09,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-10,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-11,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-12,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-13,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-16,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-17,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-18,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-19,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-20,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-23,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-24,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-25,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-26,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-27,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-09-30,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-01,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-02,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-03,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-04,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-07,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-08,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-09,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-10,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-11,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-14,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-15,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-16,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-17,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-18,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-21,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-22,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-23,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-24,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-25,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-28,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-29,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-30,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-10-31,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-01,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-04,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-05,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-06,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-07,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-08,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-11,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-12,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-13,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-14,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-15,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-18,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-19,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-20,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-21,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-22,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-25,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-26,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-27,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-28,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-11-29,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-02,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-03,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-04,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-05,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-06,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-09,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-10,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-11,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-12,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-13,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-16,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-17,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-18,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-19,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-20,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-23,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-24,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-25,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-26,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-27,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-30,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1996-12-31,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-01,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-02,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-03,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-06,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-07,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-08,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-09,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-10,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-13,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-14,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-15,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-16,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-17,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-20,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-21,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-22,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-23,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-24,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-27,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-28,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-29,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-30,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-01-31,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-03,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-04,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-05,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-06,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-07,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-10,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-11,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-12,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-13,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-14,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-17,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-18,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-19,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-20,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-21,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-24,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-25,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-26,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-27,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-02-28,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-03,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-04,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-05,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-06,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-07,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-10,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-11,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-12,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-13,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-14,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-17,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-18,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-19,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
1997-03-20,66.75,66.75,66.75,66.75,27.45404815673828,0.0,IDBI.NS
